order_detail_id,transaction_status,created_at,modified_at,payment_date,estimated_delivery_date,receive_date,comment, shippng_fee ,tax_rate,user_id,payment_method_id
3918,Failed,12/20/2016 5:43:54,12/24/2021 15:55:11,1/20/2019 18:31:51,1/23/2019 18:31:51,1/25/2019 18:31:51,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.
Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.", $ 13.00 ,10%,5287,6505
3919,Failed,6/11/2017 7:19:03,1/15/2018 6:03:06,4/20/2022 19:49:19,4/23/2022 19:49:19,4/25/2022 19:49:19,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio., $ 30.00 ,15%,1970,5278
3920,Failed,10/17/2021 16:06:43,5/21/2021 6:37:52,8/10/2018 10:08:06,8/13/2018 10:08:06,8/15/2018 10:08:06,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.
Fusce consequat. Nulla nisl. Nunc nisl.", $ 24.00 ,10%,8234,5068
3921,Completed,4/15/2016 19:11:10,2/17/2020 7:14:37,12/5/2021 5:34:43,12/8/2021 5:34:43,12/10/2021 5:34:43,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.
Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.", $ 28.00 ,10%,3280,4990
3922,Completed,10/11/2016 9:33:28,12/16/2022 22:01:24,11/25/2016 16:15:28,11/28/2016 16:15:28,11/30/2016 16:15:28,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.
Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.", $ 48.00 ,10%,656,2375
3923,Completed,6/23/2021 2:36:33,2/26/2020 2:46:46,12/29/2019 4:48:34,1/1/2020 4:48:34,1/3/2020 4:48:34,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.
Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.", $ 34.00 ,10%,7385,6500
3924,Ongoing,9/7/2022 3:06:47,2/22/2021 8:41:08,9/25/2017 21:09:29,9/28/2017 21:09:29,9/30/2017 21:09:29,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.
In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.
Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.", $ 31.00 ,15%,1068,3076
3925,Failed,12/22/2017 5:39:03,10/4/2016 12:52:10,12/10/2020 19:10:44,12/13/2020 19:10:44,12/15/2020 19:10:44,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.
Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.
Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.", $ 40.00 ,7%,8521,2941
3926,Completed,5/20/2016 23:46:28,6/7/2021 17:16:42,10/19/2017 5:37:08,10/22/2017 5:37:08,10/24/2017 5:37:08,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.
Phasellus in felis. Donec semper sapien a libero. Nam dui.", $ 38.00 ,7%,7566,2957
3927,Ongoing,2/7/2022 9:19:55,7/20/2022 6:02:27,9/27/2022 14:37:45,9/30/2022 14:37:45,10/2/2022 14:37:45,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.
Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.
Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.", $ 27.00 ,10%,8389,5917
3928,Ongoing,3/15/2016 2:17:14,2/18/2017 5:36:59,12/13/2021 21:55:58,12/16/2021 21:55:58,12/18/2021 21:55:58,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.
Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.
Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.", $ 16.00 ,7%,8453,3503
3929,Ongoing,9/29/2017 14:41:47,12/11/2019 22:20:55,5/5/2020 6:42:11,5/8/2020 6:42:11,5/10/2020 6:42:11,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque., $ 26.00 ,10%,593,1884
3930,Completed,9/2/2018 19:52:54,12/30/2017 14:55:53,8/11/2016 0:59:33,8/14/2016 0:59:33,8/16/2016 0:59:33,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.", $ 46.00 ,15%,1056,3399
3931,Ongoing,7/23/2022 10:42:48,5/29/2016 4:32:24,12/25/2021 0:04:06,12/28/2021 0:04:06,12/30/2021 0:04:06,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit., $ 47.00 ,15%,431,6984
3932,Completed,5/3/2022 3:24:03,3/13/2016 14:40:16,1/7/2018 1:15:46,1/10/2018 1:15:46,1/12/2018 1:15:46,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.
Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.", $ 23.00 ,10%,3358,5817
3933,Failed,9/18/2016 12:58:55,8/10/2022 17:08:30,9/5/2020 4:40:28,9/8/2020 4:40:28,9/10/2020 4:40:28,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.
Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.", $ 49.00 ,7%,6923,5738
3934,Ongoing,12/25/2018 19:57:19,3/7/2022 10:43:23,8/9/2019 22:09:09,8/12/2019 22:09:09,8/14/2019 22:09:09,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.
Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.", $ 40.00 ,10%,7115,758
3935,Ongoing,5/31/2021 0:39:37,8/27/2016 10:59:09,4/21/2019 2:18:27,4/24/2019 2:18:27,4/26/2019 2:18:27,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.
Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.", $ 38.00 ,10%,5010,642
3936,Failed,6/2/2016 19:51:42,5/11/2017 20:17:32,9/12/2021 5:18:08,9/15/2021 5:18:08,9/17/2021 5:18:08,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.", $ 42.00 ,10%,3964,5417
3937,Completed,2/10/2021 13:47:47,7/16/2022 3:07:50,2/7/2020 12:38:02,2/10/2020 12:38:02,2/12/2020 12:38:02,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.
Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.", $ 33.00 ,7%,5276,3119
3938,Ongoing,8/24/2018 20:24:04,8/29/2022 3:30:54,5/13/2020 4:43:02,5/16/2020 4:43:02,5/18/2020 4:43:02,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.", $ 18.00 ,7%,7085,1520
3939,Ongoing,4/28/2020 20:20:04,5/21/2019 3:37:06,7/15/2017 1:17:24,7/18/2017 1:17:24,7/20/2017 1:17:24,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.
Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.
In congue. Etiam justo. Etiam pretium iaculis justo.", $ 26.00 ,7%,3038,4601
3940,Ongoing,1/26/2017 2:06:23,6/5/2021 13:57:37,1/17/2016 10:38:02,1/20/2016 10:38:02,1/22/2016 10:38:02,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.
Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.", $ 34.00 ,15%,15,1361
3941,Ongoing,5/7/2016 9:48:48,2/20/2016 0:09:54,10/22/2020 5:49:09,10/25/2020 5:49:09,10/27/2020 5:49:09,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.
In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.", $ 38.00 ,15%,1529,1464
3942,Completed,2/26/2020 6:02:25,2/20/2016 14:03:46,5/8/2020 12:52:36,5/11/2020 12:52:36,5/13/2020 12:52:36,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.
Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.", $ 16.00 ,7%,3608,3738
3943,Completed,4/21/2021 1:20:16,10/28/2018 5:06:16,6/6/2022 20:21:03,6/9/2022 20:21:03,6/11/2022 20:21:03,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat., $ 23.00 ,10%,7233,268
3944,Failed,7/7/2017 13:34:54,1/4/2017 7:15:49,2/12/2020 19:44:54,2/15/2020 19:44:54,2/17/2020 19:44:54,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.
Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.
Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.", $ 40.00 ,10%,9303,5132
3945,Completed,5/13/2016 1:35:50,6/17/2018 11:29:16,10/6/2019 6:13:56,10/9/2019 6:13:56,10/11/2019 6:13:56,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.", $ 31.00 ,15%,2733,5006
3946,Completed,7/8/2021 8:56:44,5/16/2021 17:51:23,8/15/2020 11:52:25,8/18/2020 11:52:25,8/20/2020 11:52:25,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.
Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.", $ 25.00 ,15%,7086,5264
3947,Completed,1/6/2017 19:42:24,4/25/2017 22:23:58,4/20/2016 8:01:15,4/23/2016 8:01:15,4/25/2016 8:01:15,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.
Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.", $ 18.00 ,7%,1206,727
3948,Completed,10/19/2022 2:41:09,6/7/2016 11:24:45,7/25/2018 21:37:38,7/28/2018 21:37:38,7/30/2018 21:37:38,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.", $ 22.00 ,10%,5027,6882
3949,Ongoing,10/7/2016 17:22:04,1/8/2022 16:11:19,3/15/2022 23:54:52,3/18/2022 23:54:52,3/20/2022 23:54:52,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.
Fusce consequat. Nulla nisl. Nunc nisl.
Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.", $ 12.00 ,7%,675,2074
3950,Failed,3/29/2020 1:47:11,11/2/2018 4:07:20,3/7/2016 17:50:33,3/10/2016 17:50:33,3/12/2016 17:50:33,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.
Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.
Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.", $ 50.00 ,15%,2123,2350
3951,Failed,8/12/2019 0:29:56,10/28/2017 0:03:35,4/5/2019 16:59:32,4/8/2019 16:59:32,4/10/2019 16:59:32,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.
Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.", $ 46.00 ,10%,8138,366
3952,Completed,6/5/2021 22:24:27,1/20/2019 11:50:56,8/21/2021 2:01:30,8/24/2021 2:01:30,8/26/2021 2:01:30,"Sed ante. Vivamus tortor. Duis mattis egestas metus.
Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.
Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.", $ 35.00 ,15%,397,3047
3953,Failed,3/18/2016 17:23:46,11/20/2016 13:26:27,5/28/2018 17:08:11,5/31/2018 17:08:11,6/2/2018 17:08:11,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.
Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.
Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.", $ 18.00 ,10%,7871,338
3954,Ongoing,6/24/2016 12:46:47,7/30/2022 7:36:41,7/9/2017 22:28:14,7/12/2017 22:28:14,7/14/2017 22:28:14,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.", $ 24.00 ,15%,6703,4732
3955,Failed,7/24/2019 0:08:18,6/29/2016 22:31:21,5/26/2017 16:24:19,5/29/2017 16:24:19,5/31/2017 16:24:19,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.
Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.
In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.", $ 10.00 ,7%,2539,1608
3956,Completed,11/27/2020 9:48:18,6/21/2017 4:31:52,2/8/2021 12:38:35,2/11/2021 12:38:35,2/13/2021 12:38:35,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.", $ 34.00 ,10%,334,6136
3957,Failed,8/7/2018 22:33:56,7/20/2019 5:53:47,4/3/2018 21:28:03,4/6/2018 21:28:03,4/8/2018 21:28:03,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.
Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.
Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.", $ 48.00 ,7%,4833,2994
3958,Completed,10/27/2018 10:01:03,9/3/2021 20:47:01,10/6/2018 4:01:05,10/9/2018 4:01:05,10/11/2018 4:01:05,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.", $ 29.00 ,7%,2954,3062
3959,Completed,1/20/2018 16:19:11,9/14/2019 20:48:05,8/7/2020 9:06:53,8/10/2020 9:06:53,8/12/2020 9:06:53,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.
Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.", $ 20.00 ,10%,4399,6853
3960,Completed,8/28/2017 12:21:03,3/1/2022 13:59:03,7/21/2020 16:01:05,7/24/2020 16:01:05,7/26/2020 16:01:05,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.", $ 14.00 ,7%,1329,3859
3961,Ongoing,7/7/2019 15:40:33,1/19/2016 7:51:02,1/22/2021 7:46:35,1/25/2021 7:46:35,1/27/2021 7:46:35,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.
Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.", $ 30.00 ,7%,4752,2506
3962,Failed,3/30/2021 17:40:44,11/19/2018 21:50:24,1/3/2021 21:02:36,1/6/2021 21:02:36,1/8/2021 21:02:36,"In congue. Etiam justo. Etiam pretium iaculis justo.
In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.", $ 47.00 ,7%,7272,2294
3963,Completed,5/27/2017 2:54:16,2/27/2019 1:04:13,4/10/2022 15:15:44,4/13/2022 15:15:44,4/15/2022 15:15:44,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.
Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.", $ 44.00 ,15%,6271,1008
3964,Completed,11/13/2016 9:06:53,1/2/2017 10:24:15,8/4/2017 21:19:53,8/7/2017 21:19:53,8/9/2017 21:19:53,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
Sed ante. Vivamus tortor. Duis mattis egestas metus.", $ 46.00 ,10%,9625,5655
3965,Failed,6/24/2022 9:56:42,12/4/2018 3:27:37,3/5/2022 23:17:33,3/8/2022 23:17:33,3/10/2022 23:17:33,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.
Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.", $ 27.00 ,10%,9334,286
